1966,0.44,0.74,1.18,1.78,2.46,3.82,5.36,7.27,8.63,10.66,14.15,14,15
1967,0.29,0.81,1.35,2.04,2.81,3.48,4.89,7.11,9.03,10.59,13.83,14.15,16.76
1968,0.33,0.7,1.48,2.12,3.14,4.21,5.27,6.65,9.01,9.66,14.85,16.3,17
1969,0.44,0.79,1.23,2.03,2.9,3.81,5.02,6.43,8.33,10.71,14.21,15,17
1970,0.37,0.91,1.34,2,3,4.15,5.59,7.6,8.97,10.99,14.07,14.61,16
1971,0.45,0.88,1.38,2.16,3.07,4.22,5.81,7.13,8.62,10.83,12.95,14.25,15.97
1972,0.38,0.77,1.43,2.12,3.23,4.38,5.83,7.62,9.52,12.09,13.67,13.85,16
1973,0.38,0.91,1.54,2.26,3.29,4.61,6.57,8.37,10.54,11.62,13.9,14,15.84
1974,0.32,0.66,1.17,2.22,3.21,4.39,5.52,7.86,9.82,11.41,13.24,13.7,14.29
1975,0.41,0.64,1.11,1.9,2.95,4.37,5.74,8.77,9.92,11.81,13.11,14,14.29
1976,0.35,0.73,1.19,2.01,2.76,4.22,5.88,9.3,10.28,11.86,13.54,14.31,14.28
1977,0.49,0.9,1.43,2.05,3.3,4.56,6.46,8.63,9.93,10.9,13.67,14.26,14.91
1978,0.49,0.81,1.45,2.15,3.04,4.46,6.54,7.98,10.15,10.85,13.18,14,15
1979,0.35,0.7,1.24,2.14,3.15,4.29,6.58,8.61,9.22,10.89,14.34,14.5,15.31
1980,0.27,0.56,1.02,1.72,3.02,4.2,5.84,7.26,8.84,9.28,14.45,15,15.5
1981,0.49,0.98,1.44,2.09,2.98,4.85,6.57,9.16,10.82,10.77,13.93,15,16
1982,0.37,0.66,1.35,1.99,2.93,4.24,6.46,8.51,12.24,10.78,14.04,15,16
1983,0.84,1.37,2.09,2.86,3.99,5.58,7.77,9.29,11.55,11.42,12.8,14.18,15.55
1984,1.42,1.93,2.49,3.14,3.91,4.91,6.02,7.4,8.13,11.42,12.8,14.18,15.55
1985,0.94,1.37,2.02,3.22,4.63,6.04,7.66,9.81,11.8,11.42,12.8,14.18,15.55
1986,0.64,1.27,1.88,2.79,4.49,5.84,6.83,7.69,9.81,11.42,12.8,14.18,15.55
1987,0.49,0.88,1.55,2.33,3.44,5.92,8.6,9.6,12.17,11.42,12.8,14.18,15.55
1988,0.54,0.85,1.32,2.24,3.52,5.35,8.06,9.51,11.36,11.42,12.8,14.18,15.55
1989,0.74,0.96,1.31,1.92,2.93,4.64,7.52,9.12,11.08,11.42,12.8,14.18,15.55
1990,0.81,1.22,1.64,2.22,3.24,4.68,7.3,9.84,13.25,11.42,12.8,14.18,15.55
1991,1.05,1.45,2.15,2.89,3.75,4.71,6.08,8.82,11.8,11.42,12.8,14.18,15.55
1992,1.16,1.57,2.21,3.1,4.27,5.19,6.14,7.77,10.12,11.42,12.8,14.18,15.55
1993,0.81,1.52,2.16,2.79,4.07,5.53,6.47,7.19,7.98,11.42,12.8,14.18,15.55
1994,0.82,1.3,2.06,2.89,3.21,5.2,6.8,7.57,8.01,11.42,12.8,14.18,15.55
1995,0.77,1.2,1.78,2.59,3.81,4.99,6.23,8.05,8.74,11.42,12.8,14.18,15.55
1996,0.79,1.11,1.61,2.46,3.82,5.72,6.74,8.04,9.28,11.42,12.8,14.18,15.55
1997,0.67,1.04,1.53,2.22,3.42,5.2,7.19,7.73,8.61,11.42,12.8,14.18,15.55
1998,0.68,1.05,1.62,2.3,3.3,4.86,6.87,9.3,10.3,11.42,12.8,14.18,15.55
1999,0.63,1.01,1.54,2.34,3.21,4.29,6,6.73,10.08,11.42,12.8,14.18,15.55
2000,0.57,1.04,1.61,2.34,3.34,4.48,5.72,7.52,8.02,11.42,12.8,14.18,15.55
2001,0.66,1.05,1.62,2.51,3.51,4.78,6.04,7.54,9,11.42,12.8,14.18,15.55
2002,0.72,1.13,1.56,2.31,3.52,4.78,6.2,7.66,9.14,11.42,12.8,14.18,15.55
2003,0.67,1.12,1.83,2.5,3.58,5.04,6.36,8.2,10.71,11.42,12.8,14.18,15.55
2004,0.72,1.13,1.61,2.43,3.27,4.72,6.71,7.98,9.19,11.42,12.8,14.18,15.55
2005,0.69,1.08,1.57,2.21,3.26,4.44,6.23,8.19,9.72,11.42,12.8,14.18,15.55
2006,0.72,1.16,1.6,2.39,3.32,4.54,5.47,6.78,7.7,11.42,12.8,14.18,15.55
2007,0.74,1.21,1.83,2.51,3.82,5.04,6.58,8.08,8.94,11.42,12.8,14.18,15.55
2008,0.77,1.27,1.87,2.82,3.79,5.12,6.22,7.75,8.4,11.42,12.8,14.18,15.55
2009,0.75,1.17,1.74,2.42,3.86,5.35,6.43,8.01,8.67,11.42,12.8,14.18,15.55
2010,0.78,1.2,1.74,2.44,3.4,5.04,6.25,7.32,8.53,11.42,12.8,14.18,15.55
2011,0.78,1.31,1.72,2.37,3.2,4.62,6.18,7.47,8.57,11.42,12.8,14.18,15.55
2012,0.67,1.14,1.73,2.34,3.12,4.4,6.28,8.24,10.35,11.42,12.8,14.18,15.55
2013,0.71,1.17,1.67,2.36,3.19,4.22,5.58,7.31,9.08,11.42,12.8,14.18,15.55
2014,0.79,1.2,1.73,2.34,3.28,4.21,5.49,6.98,8.67,11.42,12.8,14.18,15.55
2015,0.78,1.09,1.55,2.18,3.14,4.46,5.61,6.62,7.34,11.42,12.8,14.18,15.55
2016,0.78,1.14,1.66,2.26,3.25,4.5,5.98,7.31,8.54,11.42,12.8,14.18,15.55
2017,0.71,1.15,1.66,2.32,3.32,4.67,6.13,7.15,8.14,11.42,12.8,14.18,15.55
