1985,0,0.0003,0.0007,0.0066,0.0929,0.4331,0.8595,0.9909,0.9734,0.9987,0.9999,0.9997,0.9999,1
1986,0,0.0001,0.002,0.0051,0.0366,0.2991,0.6814,0.9735,0.9993,0.993,0.9998,1,0.9999,1
1987,0,0,0.0012,0.0132,0.037,0.1783,0.64,0.8569,0.9955,0.9999,0.9982,1,1,1
1988,0.0001,0.0001,0.0004,0.0111,0.0818,0.2225,0.5536,0.8811,0.9437,0.9992,1,0.9995,1,1
1989,0,0.0006,0.0018,0.0053,0.0946,0.3719,0.6809,0.8764,0.9686,0.9792,0.9999,1,0.9999,1
1990,0.0004,0.0002,0.0057,0.0233,0.0731,0.4931,0.7975,0.9409,0.9759,0.9923,0.9925,1,1,1
1991,0.0006,0.0024,0.0033,0.0515,0.24,0.5396,0.9006,0.9632,0.9916,0.9957,0.9981,0.9973,1,1
1992,0,0.0036,0.0158,0.0507,0.3408,0.8069,0.9457,0.9883,0.9943,0.9989,0.9992,0.9996,0.999,1
1993,0,0.0003,0.021,0.0957,0.4612,0.831,0.9822,0.9962,0.9987,0.9991,0.9998,0.9999,0.9999,0.9997
1994,0.0003,0.0004,0.0034,0.1136,0.4106,0.932,0.9791,0.9986,0.9997,0.9999,0.9999,1,1,1
1995,0.0014,0.0023,0.0055,0.0394,0.4339,0.821,0.9955,0.9978,0.9999,1,1,1,1,1
1996,0.0008,0.0071,0.015,0.0695,0.3302,0.8209,0.9679,0.9997,0.9998,1,1,1,1,1
1997,0.0005,0.0042,0.0341,0.0921,0.5017,0.8557,0.9648,0.995,1,1,1,1,1,1
1998,0,0.0028,0.0216,0.149,0.403,0.9314,0.9862,0.9939,0.9992,1,1,1,1,1
1999,0.0005,0.0002,0.016,0.1032,0.4649,0.818,0.9946,0.9988,0.999,0.9999,1,1,1,1
2000,0.0007,0.0035,0.0037,0.0847,0.3753,0.8117,0.9676,0.9996,0.9999,0.9998,1,1,1,1
2001,0.0006,0.0042,0.025,0.074,0.3455,0.7582,0.9553,0.995,1,1,1,1,1,1
2002,0.0014,0.0033,0.026,0.1591,0.6347,0.7507,0.9424,0.9907,0.9992,1,1,1,1,1
2003,0.0008,0.0079,0.0192,0.1443,0.5826,0.9742,0.945,0.9884,0.9981,0.9999,1,1,1,1
2004,0.0006,0.0041,0.0444,0.1042,0.5155,0.9115,0.9988,0.9899,0.9978,0.9996,1,1,1,1
2005,0.001,0.0028,0.0214,0.2125,0.4082,0.8704,0.987,0.9999,0.9982,0.9996,0.9999,1,1,1
2006,0.0003,0.0047,0.0137,0.1048,0.6104,0.8035,0.9769,0.9982,1,0.9997,0.9999,1,1,1
2007,0.0011,0.0018,0.0206,0.0637,0.385,0.901,0.9604,0.9963,0.9998,1,0.9999,1,1,1
2008,0.0026,0.0061,0.0115,0.086,0.2495,0.7701,0.9814,0.9931,0.9994,1,1,1,1,1
2009,0.0014,0.0126,0.0341,0.0693,0.2965,0.6192,0.9471,0.9967,0.9988,0.9999,1,1,1,1
2010,0.0002,0.0072,0.0585,0.1686,0.323,0.6538,0.8883,0.9897,0.9994,0.9998,1,1,1,1
2011,0.0014,0.0017,0.0373,0.2316,0.5383,0.7535,0.8943,0.9749,0.9981,0.9999,1,1,1,1
2012,0.0014,0.0072,0.0168,0.172,0.594,0.8702,0.9514,0.9743,0.9948,0.9996,1,1,1,1
2013,0.0014,0.0072,0.0375,0.1435,0.5265,0.8766,0.9747,0.9921,0.9941,0.9989,0.9999,1,1,1
2014,0.0014,0.0072,0.0375,0.1824,0.6225,0.8562,0.9718,0.9955,0.9988,0.9987,0.9998,1,1,1
2015,0.0014,0.0072,0.0375,0.1824,0.581,0.9419,0.9696,0.9941,0.9992,0.9998,0.9997,1,1,1
2016,0.0014,0.0072,0.0375,0.1824,0.581,0.8915,0.9938,0.9942,0.9988,0.9999,1,0.9999,1,1
