1998,0.620,1.020,1.570,2.050,2.420,3.100,4.040,4.130,4.620,5.210,6.390,9.690
1999,0.700,0.920,1.570,2.310,2.530,2.820,3.920,5.320,4.990,5.270,6.140,7.270
2000,0.615,0.896,1.358,2.066,2.741,2.813,3.152,4.597,6.538,6.123,6.423,7.734
2001,0.689,1.018,1.440,1.935,2.575,3.405,3.206,3.456,5.593,8.607,7.609,8.115
2002,0.572,1.017,1.544,2.040,2.324,3.104,4.326,3.896,3.874,6.046,8.895,7.942
2003,0.681,0.974,1.574,2.111,2.342,2.634,3.867,4.750,4.297,5.330,7.819,10.346
2004,0.587,0.963,1.368,2.036,2.495,2.737,2.851,5.021,6.707,5.247,7.128,8.786
2005,0.637,0.943,1.386,1.840,2.458,2.904,3.161,3.246,4.361,6.153,5.525,7.854
2006,0.567,1.010,1.549,1.939,2.167,2.748,3.435,3.465,3.133,4.923,6.593,7.498
2007,0.556,0.938,1.444,1.962,2.235,2.533,3.732,4.957,5.512,4.861,7.079,8.806
2008,0.663,0.981,1.350,1.919,2.223,2.465,2.629,3.804,5.199,5.292,5.003,8.455
2009,0.626,1.019,1.533,1.932,2.375,2.482,2.614,3.671,5.815,7.070,7.973,8.997
2010,0.635,1.089,1.363,2.009,2.260,2.585,2.761,2.932,5.518,7.910,9.520,9.981
2011,1.060,1.063,1.374,1.633,2.170,2.422,2.717,2.665,2.788,2.806,7.008,10.424
2012,0.772,0.930,1.392,1.948,2.012,2.174,2.749,3.307,3.590,2.654,4.333,3.507
2013,0.628,1.184,1.568,1.860,2.138,2.050,2.569,2.976,3.050,3.252,2.464,2.416
