2007,0.012,0.031,0.156,0.504,0.696,0.797,0.836,0.926,1.000,1.000,1.000,1
2008,0.001,0.042,0.275,0.546,0.728,0.833,0.850,0.958,1.000,1.000,1.000,1
2009,0.002,0.015,0.134,0.451,0.684,0.884,0.752,0.631,1.000,1.000,1.000,1
2010,NA,0.015,0.057,0.380,0.821,0.868,0.927,0.813,1.000,1.000,1.000,1
2011,0.002,0.012,0.136,0.427,0.732,0.923,0.941,0.961,1.000,1.000,1.000,1
2012,0.004,0.031,0.127,0.414,0.730,0.884,0.963,0.850,1.000,1.000,1.000,1
2013,0.003,0.008,0.062,0.344,0.738,0.922,0.965,1.000,1.000,1.000,1.000,1
2014,NA,0.026,0.069,0.238,0.615,0.893,0.967,0.956,1.000,1.000,1.000,1
2015,0.003,0.007,0.110,0.353,0.636,0.907,0.978,0.988,1.000,1.000,1.000,1
2016,0.001,0.009,0.025,0.289,0.543,0.731,0.941,0.986,1.000,1.000,1.000,1
2017,0.005,0.008,0.089,0.262,0.765,0.906,0.979,0.987,1.000,1.000,1.000,1
2018,0.002,0.013,0.147,0.434,0.605,0.935,0.953,1.000,1.000,1.000,1.000,1
