1982,1.006,1.55,2.246,3.104,4.258,5.386,6.682,9.141,11.963,14.226,17.287,16.59
1983,1.095,1.599,2.275,3.021,4.096,5.481,7.049,8.128,11.009,13.972,15.882,18.498
1984,1.288,1.725,2.596,3.581,4.371,5.798,7.456,9.851,11.052,14.338,15.273,16.66
1985,1.407,1.971,2.576,3.65,4.976,6.372,8.207,10.32,12.197,14.683,16.175,19.05
1986,1.459,1.961,2.844,3.593,4.635,6.155,7.503,9.084,10.356,15.283,14.54,15.017
1987,1.316,1.956,2.686,3.894,4.716,6.257,7.368,9.243,10.697,10.622,15.894,12.592
1988,1.438,1.805,2.576,3.519,4.93,6.001,7.144,8.822,9.977,11.732,14.156,13.042
1989,1.186,1.813,2.59,3.915,5.21,6.892,8.035,9.831,11.986,10.003,12.611,16.045
1990,1.29,1.704,2.383,3.034,4.624,6.521,8.888,10.592,10.993,14.57,15.732,17.29
1991,1.309,1.899,2.475,3.159,3.792,5.68,7.242,9.804,9.754,14.344,14.172,20.2
1992,1.289,1.768,2.469,3.292,4.394,5.582,6.83,8.127,12.679,13.41,15.715,11.267
1993,1.392,1.887,2.772,3.762,4.93,6.054,7.45,8.641,10.901,12.517,14.742,16.874
1994,1.443,2.063,2.562,3.659,5.117,6.262,7.719,8.896,10.847,12.874,14.742,17.47
1995,1.348,1.959,2.92,3.625,5.176,6.416,7.916,10.273,11.022,11.407,13.098,15.182
1996,1.457,1.93,3.132,4.141,4.922,6.009,7.406,9.772,10.539,13.503,13.689,16.194
1997,1.484,1.877,2.878,4.028,5.402,6.386,7.344,8.537,10.797,11.533,10.428,12.788
1998,1.23,1.75,2.458,3.559,5.213,7.737,7.837,9.304,10.759,14.903,16.651,18.666
1999,1.241,1.716,2.426,3.443,4.72,6.352,8.73,9.946,11.088,12.535,14.995,15.151
2000,1.308,1.782,2.33,3.252,4.69,5.894,7.809,9.203,10.24,11.172,13.172,17.442
2001,1.486,2.021,2.631,3.364,4.558,6.19,7.124,8.445,9.313,9.569,10.234,9.505
2002,1.308,1.946,2.662,3.636,4.55,5.927,7.082,8.1,9.275,11.66,11.22,14.025
2003,1.35,1.866,2.459,3.391,4.38,4.756,6.141,7.138,9.58,10.26,11.479,10.72
2004,1.139,1.754,2.413,3.372,4.288,5.185,5.74,7.376,10.037,10.322,12.428,11.445
2005,1.195,1.734,2.419,3.392,4.292,5.057,6.232,6.123,7.961,10.067,12.776,13.717
2006,1.089,1.625,2.21,3.059,4.27,4.983,5.29,6.04,8.448,11.155,12.611,15.382
2007,1.062,1.593,2.179,2.791,3.865,5.162,5.876,6.407,7.186,9.519,10.408,10.532
2008,1.1,1.6,2.369,3.147,3.996,5.278,6.495,7.383,7.822,10.391,11.562,18.087
2009,1.096,1.668,2.21,3.19,4.068,5.035,6.663,8.371,9.52,11.205,11.753,15.036
2010,1.1,1.827,2.36,3.222,4.485,5.471,6.748,8.038,8.975,10.395,11.629,12.222
2011,1.111,1.664,2.517,3.452,4.412,5.792,6.531,7.826,8.81,9.697,12.942,11.644
2012,1.184,1.631,2.452,3.76,4.717,5.934,7.368,8.011,9.098,10.718,12.037,11.596
2013,1.132,1.743,2.45,3.611,4.936,6.126,7.368,8.137,9.173,10.121,10.422,12.703
2014,1.117,1.74,2.521,3.515,4.675,6.158,7.486,8.583,8.962,10.516,10.281,12.324
2015,1.196,1.645,2.666,3.6,4.643,5.92,7.582,8.6,9.686,11.206,11.329,10.361
2016,1.099,1.786,2.508,3.804,4.617,5.944,7.163,8.487,10.113,10.695,11.365,13.904
2017,1.296,2.013,2.646,3.348,5.531,6.682,7.689,8.487,10.113,10.695,11.365,13.904
