1979,0.645,1.526,2.246,3.519,4.938,6.754,8.299,9.312,13.13,13.418,13.54,20.072
1980,0.645,1.452,2.323,3.316,4.681,6.981,8.037,10.731,12.301,17.281,14.893,19.069
1981,0.645,1.288,1.921,2.898,3.99,5.821,7.739,9.422,11.374,12.784,12.514,19.069
1982,0.645,1.209,1.909,2.732,3.79,5.386,6.682,9.141,11.963,14.226,17.287,16.59
1983,0.645,1.247,1.934,2.658,3.645,5.481,7.049,8.128,11.009,13.972,15.882,18.498
1984,0.645,1.346,2.207,3.151,3.89,5.798,7.456,9.851,11.052,14.338,15.273,16.66
1985,1.309,1.397,1.764,2.737,3.482,4.764,7.311,10.32,12.197,14.683,16.175,19.05
1986,1.309,1.609,2.913,3.278,4.592,5.808,7.207,9.084,10.356,15.283,14.54,15.017
1987,1.714,1.596,2.437,3.531,4.888,6.414,7.509,9.243,10.697,10.622,15.894,12.592
1988,0.929,1.483,2.278,3.286,4.424,4.681,8.159,8.822,9.977,11.732,14.156,13.042
1989,0.821,1.523,2.361,3.425,4.702,7.282,8.453,9.831,11.986,10.003,12.611,16.045
1990,0.731,1.042,2.196,2.839,4.368,6.182,8.934,10.592,10.993,14.57,15.732,17.29
1991,0.114,1.286,2.066,2.797,3.476,6.011,8.834,9.804,9.754,14.344,14.172,20.2
1992,0.448,1.347,2.115,3.085,3.861,5.198,7.437,8.127,12.679,13.41,15.715,11.267
1993,0.773,1.374,2.316,3.276,4.179,5.73,6.442,8.641,10.901,12.517,14.742,16.874
1994,1.618,1.733,2.259,3.384,4.564,6.471,9.805,8.896,10.847,12.874,14.742,17.47
1995,0.514,1.639,2.354,3.197,4.492,5.544,8.582,10.273,11.022,11.407,13.098,15.182
1996,0.542,1.756,2.49,3.53,4.251,5.621,8.264,9.772,10.539,13.503,13.689,16.193
1997,1.111,1.346,2.267,3.74,5.417,5.963,6.966,8.537,10.797,11.533,10.428,12.788
1998,1.111,1.605,2.263,3.263,4.462,5.76,6.795,9.304,10.759,14.903,16.651,18.666
1999,1.311,1.471,1.936,2.999,3.968,5.132,6.523,9.946,11.088,12.535,14.995,15.151
2000,0.497,1.355,1.916,2.881,4.318,5.574,8.466,9.203,10.24,11.172,13.172,17.442
2001,0.816,1.583,2.08,2.676,4.112,6.237,6.927,9.055,8.769,9.526,11.21,13.874
2002,0.782,1.591,2.26,3.12,3.991,5.991,9.229,9.002,10.422,13.402,9.008,16.893
2003,1.15,1.326,2.241,3.051,4.229,5.051,6.824,7.819,8.802,10.712,12.152,13.797
2004,1.15,1.441,2.092,3.023,3.702,5.254,5.54,7.397,10.808,11.569,13.767,12.955
2005,0.648,1.123,1.908,2.979,3.901,4.79,7.239,5.495,7.211,9.909,12.944,18.151
2006,0.907,1.407,2.016,2.913,4.352,5.057,6.473,5.769,6.258,5.688,7.301,15.412
2007,1.439,1.261,2.023,2.64,4.116,5.697,6.632,6.481,7.142,6.53,9.724,10.143
2008,0.912,1.845,2.232,2.911,3.897,5.4,6.928,7.648,8.282,11.181,14.266,17.32
2009,0.644,1.465,2.041,2.887,3.943,4.924,7.044,8.505,10.126,12.108,12.471,15.264
2010,0.644,1.59,2.154,3.149,4.207,5.207,6.46,7.945,8.913,10.09,10.417,13.489
2011,0.794,2.467,2.666,3.216,4.546,5.989,6.851,7.85,8.81,9.797,13.534,13.033
2012,1.404,1.702,2.606,3.717,4.516,6.016,8.039,8.358,9.543,10.916,10.884,11.758
2013,0.944,2.323,2.991,3.834,5.207,6.532,8.26,8.415,9.336,9.926,11.195,12.691
2014,0.944,1.332,2.549,3.316,4.459,6.39,8.179,8.413,9.713,10.513,11.437,12.979
2015,0.704,1.043,3.32,3.836,4.895,6.218,8.677,9.694,9.688,11.212,11.334,10.356
2016,0.972,2.247,3.042,4.213,4.614,6,7.351,9.731,10.006,10.522,11.466,13.758
2017,1.773,2.582,3.513,3.935,5.697,6.715,7.636,9.698,9.973,10.487,11.428,13.712
