1982,0.329,0.608,0.961,1.533,2.061,2.574,3.576,4.798,5.925,7.992,8.838,9.784
1983,0.433,0.615,1.012,1.526,2.143,2.774,3.295,4.439,5.885,7.226,9.312,10.106
1984,0.582,0.777,1.084,1.619,2.292,3.119,3.935,4.578,5.504,7.701,9.728,10.229
1985,0.577,0.749,1.131,1.583,2.353,3.014,4.350,5.343,5.829,6.569,9.417,10.834
1986,0.452,0.687,1.001,1.504,2.086,2.975,3.846,5.255,6.099,7.299,7.603,10.809
1987,0.463,0.645,0.953,1.387,2.062,2.709,3.693,4.688,5.840,6.573,7.857,8.194
1988,0.556,0.678,0.916,1.422,1.881,2.597,3.288,4.644,5.354,6.397,7.216,7.947
1989,0.539,0.714,0.975,1.333,1.938,2.704,3.464,4.306,5.597,6.399,7.152,8.070
1990,0.510,0.736,1.014,1.465,1.998,2.598,3.771,4.574,5.735,6.914,7.789,8.965
1991,0.558,0.660,1.003,1.487,2.094,2.670,3.327,4.225,5.681,6.983,8.103,8.987
1992,0.377,0.645,0.882,1.351,1.968,2.618,3.472,4.522,5.211,7.042,8.936,10.131
1993,0.234,0.559,0.865,1.239,1.822,2.507,3.543,4.221,5.095,6.936,7.317,9.255
1994,0.525,0.538,0.941,1.415,1.744,2.417,3.185,4.359,5.202,6.032,7.130,7.434
1995,0.378,0.724,1.132,1.626,2.143,2.390,3.083,3.931,4.323,5.116,6.590,7.918
1996,0.584,0.716,1.123,1.793,2.264,2.695,2.998,3.734,4.554,4.470,5.494,7.447
1997,0.480,0.778,1.133,1.667,2.267,2.861,3.195,3.375,4.300,5.540,6.337,8.825
1998,0.509,0.793,1.187,1.635,2.128,2.789,3.619,3.786,4.035,4.889,6.377,9.118
1999,0.619,0.755,1.265,1.904,2.277,2.612,3.486,4.636,4.540,4.934,5.656,6.816
2000,0.478,0.792,1.118,1.801,2.516,2.668,2.981,4.245,5.898,5.528,5.818,6.891
2001,0.567,0.792,1.136,1.621,2.307,3.055,3.003,3.300,5.071,7.502,6.826,7.220
2002,0.439,0.837,1.254,1.714,2.121,2.827,3.838,3.534,3.659,5.815,8.750,7.774
2003,0.573,0.746,1.265,1.806,2.186,2.474,3.465,4.533,4.092,4.544,6.876,9.593
2004,0.464,0.810,1.154,1.790,2.295,2.532,2.740,4.406,5.644,4.749,6.164,8.288
2005,0.506,0.744,1.155,1.586,2.237,2.692,2.941,3.042,4.679,6.424,5.384,7.482
2006,0.455,0.802,1.209,1.640,1.997,2.599,3.159,3.309,3.189,4.633,6.369,6.436
2007,0.419,0.729,1.207,1.744,2.082,2.343,3.203,4.126,4.370,3.902,5.903,7.620
2008,0.535,0.738,1.125,1.665,2.089,2.347,2.581,3.768,5.076,5.400,4.931,7.736
2009,0.474,0.822,1.226,1.615,2.135,2.349,2.538,3.107,4.703,6.063,6.495,6.709
2010,0.491,0.825,1.178,1.755,2.089,2.478,2.618,2.768,4.501,6.782,8.204,8.921
2011,1.132,0.822,1.223,1.492,2.088,2.340,2.650,2.712,2.859,3.935,7.445,9.962
2012,0.623,0.993,1.216,1.636,1.813,2.172,2.580,2.998,3.093,2.720,3.487,4.958
2013,0.702,0.956,1.208,1.609,2.041,2.031,2.363,2.860,3.176,3.417,2.557,3.236
2014,0.702,0.921,1.216,1.578,1.977,2.177,2.528,2.854,3.040,3.319,4.049,5.426
