1982,102.48,41.91,57.84,22.12,8.68,11.17,15.32,3.91,1.85,0.82,0.36,0.24,0.30
1983,126.65,79.45,33.85,44.93,14.08,5.87,5.57,7.88,2.44,1.09,0.50,0.23,0.33
1984,129.96,88.73,60.38,28.02,26.91,9.11,3.56,3.43,4.12,1.47,0.65,0.30,0.38
1985,105.37,98.29,70.60,43.57,19.60,16.28,5.87,2.37,2.37,2.31,1.11,0.43,0.50
1986,120.02,68.24,74.84,49.42,34.18,12.85,9.07,3.60,1.59,1.42,1.26,0.66,0.63
1987,137.62,81.63,40.26,47.87,32.47,19.85,6.71,4.65,2.10,0.98,0.84,0.72,0.81
1988,150.58,91.58,52.72,22.04,29.44,18.22,7.80,3.34,2.36,1.13,0.60,0.46,0.79
1989,138.26,108.08,60.86,30.88,11.22,11.85,7.57,4.16,1.73,1.24,0.54,0.33,0.61
1990,78.32,106.16,75.39,36.30,14.24,6.08,6.17,3.79,2.07,0.83,0.62,0.25,0.50
1991,101.21,49.01,69.95,39.71,16.29,5.49,2.68,3.15,1.76,0.89,0.39,0.30,0.37
1992,58.55,74.63,27.38,34.86,15.55,4.65,1.38,0.93,0.85,0.42,0.23,0.09,0.21
1993,29.01,46.36,50.08,13.27,13.25,4.68,1.37,0.35,0.14,0.13,0.06,0.04,0.04
1994,36.51,19.35,39.43,36.60,7.85,5.91,1.80,0.60,0.16,0.06,0.05,0.02,0.03
1995,33.30,30.74,12.85,30.12,30.87,7.28,4.59,1.30,0.28,0.12,0.03,0.03,0.03
1996,29.05,29.54,31.51,10.42,15.86,16.32,3.96,2.18,0.76,0.19,0.10,0.02,0.03
1997,26.81,21.02,22.09,26.14,7.76,8.64,8.18,2.28,1.18,0.52,0.12,0.07,0.03
1998,27.83,19.91,16.32,15.12,13.73,5.25,6.17,5.68,1.39,0.67,0.31,0.09,0.05
1999,38.10,20.69,12.92,12.56,9.77,8.35,3.27,2.80,2.93,0.71,0.32,0.14,0.07
2000,42.98,31.24,15.36,9.18,7.74,5.31,4.51,1.61,1.36,2.00,0.35,0.13,0.10
2001,32.91,35.28,25.40,10.68,6.42,4.45,2.57,1.99,0.70,0.72,0.96,0.15,0.11
2002,21.26,26.35,22.93,16.86,6.88,3.66,2.18,1.13,0.91,0.32,0.36,0.44,0.09
2003,26.96,13.13,17.68,14.49,11.25,4.33,1.81,0.95,0.55,0.43,0.14,0.17,0.24
2004,28.17,21.52,9.63,10.23,10.06,6.96,2.32,0.90,0.46,0.31,0.19,0.07,0.20
2005,27.80,22.21,15.63,7.42,6.08,6.19,3.71,1.46,0.47,0.29,0.16,0.09,0.14
2006,30.82,21.81,15.55,11.40,5.71,3.72,3.83,2.13,0.85,0.26,0.15,0.08,0.11
2007,24.40,25.62,14.78,10.55,6.86,3.59,1.92,2.09,1.17,0.47,0.14,0.08,0.10
2008,25.60,16.50,18.69,9.47,7.27,4.03,2.05,1.01,1.01,0.57,0.25,0.07,0.09
2009,20.70,20.84,11.72,12.91,6.59,3.82,1.80,0.86,0.44,0.42,0.26,0.12,0.08
2010,26.54,13.16,16.56,8.57,7.94,3.24,1.44,0.59,0.32,0.15,0.16,0.10,0.07
2011,28.47,21.52,8.51,11.94,6.20,4.17,1.47,0.63,0.22,0.12,0.06,0.06,0.07
2012,21.93,23.23,15.18,5.67,7.20,4.16,2.02,0.66,0.28,0.09,0.06,0.02,0.06
2013,23.72,14.33,17.63,11.04,4.38,4.01,2.23,0.92,0.27,0.13,0.05,0.02,0.04
2014,14.54,19.38,9.09,13.02,6.86,2.36,2.55,1.06,0.41,0.10,0.06,0.02,0.03
2015,11.78,9.27,17.61,6.78,8.17,3.93,1.33,1.25,0.39,0.15,0.04,0.02,0.02
2016,9.40,8.34,7.16,16.55,5.83,4.97,2.16,0.72,0.56,0.13,0.07,0.02,0.02
2017,9.88,6.14,6.63,6.77,14.02,3.67,2.46,1.05,0.34,0.18,0.04,0.03,0.01
2018,14.94,6.20,5.10,4.57,5.75,9.49,2.57,1.07,0.50,0.15,0.07,0.02,0.02
2019,17.43,11.59,5.18,4.08,3.64,3.87,6.05,1.77,0.68,0.27,0.07,0.04,0.02
2020,20.78,12.24,8.39,3.97,3.56,2.61,2.34,4.35,1.07,0.38,0.14,0.04,0.03
2021,24.54,15.38,9.00,6.03,2.93,2.23,1.67,1.41,2.41,0.63,0.22,0.08,0.04
